key,publicationyear,author,title,doi,url,abstractnote
HEPD3MI6,2000,"Weston, F; Harrington, C; Moskovitz, D; ...",Charging for distribution utility services: issues in rate design,,https://www.raponline.org/wp-content/uploads/2016/05/rap-weston-chargingfordistributionutilityservices-2000-12.pdf,"… depend on consumers’ price elasticity of demand and on … is that demand elasticity is constant across demand, energy, … industries, such as home heating oil and propane, insofar as the …"
DQXQVU7E,2015,"Gren, IM; Marbuah, G; Tafesse, W",Cost-effective land use dynamics towards a low carbon economy in the Stockholm-Mälar region,,http://owsgip.itc.utwente.nl/projects/complex/complex/complex_files/D4.2%20land%20use%20simulation%20with%20report.pdf,"… and renewable energy are obtained by use of information on supply or demand elasticity, k … sources listed in Table 1 are available at the municipality level for heating oil, gasoline, diesel…"
WH3U2CLM,2009,"Dahl, RE",Value at risk analysis with Monte Carlo simulation,,"https://uis.brage.unit.no/uis-xmlui/bitstream/handle/11250/181907/Dahl,%20Roy%20Endre.pdf?sequence=1","Value at Risk (VaR) is a commonly used measurement for financial institutions and investment parties to valuate the risk in a portfolio, and defines the worst case scenario within a …"
I8SMEIDZ,2012,"Emissions, LCO",Reforming fossil-fuel subsidies to reduce waste and limit CO2 emissions while protecting the poor,,http://www.iisd.org/gsi/sites/default/files/ffs_apec.pdf,… importance of providing those in need with essential energy services.” The APEC Secretariat commissioned the GSI to prepare this report as part of the Energy Working Group’s (EWG) …
KW87CK69,2020,"Parsons, S",An Examination of Anti Price Gouging Laws and Shortages during COVID-19,,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/loyjpubil22§ion=6,"… New York was the first state to enact an APGL in 1979, after heating oil price increases … nearly as common in economics as those for demand elasticity, estimates do exist in the public …"
EPGEUFE4,2006,"Neubecker, L",Competition with Fluctuating Demand,10.1007/3-540-29557-7_4,https://link.springer.com/content/pdf/10.1007/3-540-29557-7_4.pdf,"… equipment, transport, fuel and heating oil, or sugar used for … if the demand elasticity decreases in the market size. … In our oligopoly example, the price elasticity is lower in both the …"
3D2MCJ7A,,"Haertel, T; Hamburg, B; Kusin, V",The macroeconometric model of the Bundesbank revisited 01/2022,,https://www.bundesbank.de/resource/blob/888376/f46d04ea274747074cba9ebc8b44e639/mL/2022-01-technical-paper-data.pdf,… between energy and non-energy allows the considerably lower price elasticity of energy … where the demand elasticity of real exports is restricted to unity in the long run in order to …
EJ3WVEXV,2002,"Zandi, F",CORE 2608 Economic Environment of Business,,http://103.103.100.12:8080/jspui/bitstream/7777/654/1/CORE%202608.pdf,… A rise in the population is shifting the demand curve for heating oil to the right as more heating oil is demanded at each price. This in turn raises the price of heating oil (for reasons you …
JE43LDYG,2011,"Blonz, J; Burtraw, D; Walls, MA","How do the costs of climate policy affect households? The distribution of impacts by age, income, and region",,https://media.rff.org/archive/files/sharepoint/WorkImages/Download/RFF-DP-10-55.pdf,
GHRMK7LF,,"Dauda, WDII",ACC 320: ECONOMICS AND BUSINESS ENVIRONMENT,,https://bbcnoun.com.ng/courseware/ACC%20320(1).pdf,… that the soaring of heating oil has been caused by a greatly increased demand for heating oil. Then tomorrow you read that the rising price of heating oil is greatly reducing the typical …
HIXI85EL,2022,"Wallenko, L",The eco-social tax reform in Austria: economy-wide and distributional effects of a CO2 tax under a region-specific revenue recycling scheme,,https://unipub.uni-graz.at/obvugrhs/content/titleinfo/8285735/full.pdf,"… price elasticity of demand and supply. In a partial equilibrium framework, the larger the price elasticity of supply, and the smaller the price elasticity … short-run demand elasticity of driving …"
IFXQX5C2,2011,"Foster, H; Baron, R; Bernstein, P",Impact of the Blend Wall Constraint in Complying with the Renewable Fuel Standard,,http://www.api.org/policy-and-issues/policy-items/fuels-and-renewables/~/media/files/policy/fuels-and-renewables/13-march-rfs/cra_rsf2_blendwallconstraints_final_report.pdf,"… In addition, the RFS2 regulations also permit RINs to be created not only when biodiesel is blended into motor fuel, but also when biodiesel fuel is blended into #2 heating oil or …"
F3AQD7QA,,"BRIGHTON, DEB; TRENHOLM, S; KLEPPNER, B",DRAFT Report of the Vermont Tax Structure Commission,,https://ljfo.vermont.gov/assets/Meetings/Tax-Structure-Commission/2021-01-11/576baebcc8/DRAFT-TSC-Report-1-7-21.pdf,"… Although the tools chosen to speed the transition to clean energy may not technically be taxes, we recommend carefully returning revenue or benefits to overcome any potential …"
MKIS5JN7,2011,"Williams, A",Trade implications of the revised US and EU biofuel mandates,,https://central.bac-lac.gc.ca/.item?id=TC-SSU-06262011174810&op=pdf&app=Library&oclc_number=1033009828,
XIUBBVGU,,"COUNTY, BVC",JOURNAL OF PUBLIC INTERST LAW,,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/loyjpubil22§ion=3,"In Bostock v. Clayton County, the US Supreme Court interpreted the word"" sex"" in Title VII of the Civil Rights Act to include sexual orientation and gender identity. The decision has been …"
4N227AS5,,"Haase, M; Overbeck, JH",An alternative pricing model for options on wheat futures with time varying deterministic volatility,,https://wwz.unibas.ch/fileadmin/user_upload/wwz/00_Professuren/Zimmermann_Finanzmarkttheorie/Forschung/WheatOptionModel.pdf,"… Hence, the combination of decreasing price elasticity and lower speculative stocks results in … Spot price fluctuations are high during times of low stocks, where lower demand elasticity …"
PDY54KDD,2002,"Jacques, C",HYDRO-QUÉBEC RESERVOIR MANAGEMENT,,https://books.google.com/books?hl=en&lr=&id=oufgBwAAQBAJ&oi=fnd&pg=PA137&dq=%22price+elasticity%22+%22demand+elasticity%22+energy+%22heating+oil%22&ots=oWiwIUvwhV&sig=oBuFMPac00PZV8etue0-PlGpmYY,This paper presents an ongoing research project related to the integration of large wind power farms in the Québec electricity network. Following a discussion on the opportunity of wind …
2J23K6X2,2004,"Liu, G",Estimating energy demand elasticities for OECD countries. A dynamic panel data approach,,https://ssb.brage.unit.no/ssb-xmlui/bitstream/handle/11250/180417/dp373.pdf?sequence=1,"… goods consist of electricity, natural gas, hard coal and gas oil (heating oil) used by the industrial and the residential sector, heavy fuel oil by the industrial sector, automotive diesel and …"
HVPAACY8,2000,"Considine, TJ",The impacts of weather variations on energy demand and carbon emissions,,https://www.sciencedirect.com/science/article/pii/S0928765500000270,"… the demand for energy in this context poses several challenges. First, price elasticities of demand … , there is a 0.131% increase in the ratio of heating oil to electricity use (see Table 3). …"
GXZQLDFU,2021,"Billimoria, S; Guccione, L; Henchen, M; ...",The economics of electrifying buildings: How electric space and water heating supports decarbonization of residential buildings,10.1142/9789811213960_0033,https://www.worldscientific.com/doi/abs/10.1142/9789811213960_0033,"… demand flexibility — the ability to shift energy consumption in time to support grid needs (demand flexibility … switching away from propane or heating oil, for those gas customers who …"
EGFCSXGS,1982,"Huq, MS; Dynes, JG",The price elasticity of the residential demand for electricity in the Vepco service area,,https://www.sciencedirect.com/science/article/pii/0360544282900317,"… Second, in the last decade, because of high current prices and uncertainties as to the future price and availability of home heating oil, people shifted increasingly toward electricity for …"
5LWB9WDY,2022,"Agbonaye, O; Keatley, P; Huang, Y; Odiase, FO; ...",Value of demand flexibility for managing wind energy constraint and curtailment,,https://www.sciencedirect.com/science/article/pii/S0960148122004153,"… high levels of variable renewable energy. Demand flexibility presents an opportunity to … (18.16p/kWh) compared to gas (4.9p/kWh) and heating oil (5.52p/kWh) [22,23]. Excess wind …"
NMLP8EDI,2018,"Gautam, TK; Paudel, KP",The demand for natural gas in the Northeastern United States,,https://www.sciencedirect.com/science/article/pii/S0360544218311575,"… The long run heating oil price seems to have a strong substitution effect, as … cross price elasticities in all three sectors with varying magnitude. However, the decrease in heating oil price …"
CGYPAGJF,1980,"Lakshmanan, TR; Anderson, W",Residential energy demand in the United States: A regional econometric analysis,,https://www.sciencedirect.com/science/article/pii/0166046280900381,"… The estimation of such demand elasticities for major energy forms --- oil. natural gas and … First, we recognize that energy forms such as natural gas. electricity or heating oil do not yield …"
77RQEN8C,2009,"Medlock, KB",Energy demand theory,,https://www.elgaronline.com/abstract/edcoll/9781847203526/9781847203526.00010.xml,"… as gasoline and heating oil, and wet … elasticity and price elasticity of energy demand. There is a great deal of interest in these elasticities because they are vital when forecasting energy …"
2A2QGF3B,1996,"Hansen, LG",Water and energy price impacts on residential water demand in Copenhagen,,https://www.jstor.org/stable/3147158,… We find a fairly large negative energy cross-price elasticity (in … energy taxes) and the average annual price (including VAT and energy taxes) of heating oil were used to calculate price in…
8WALYCZ5,1986,"Berndt, ER; Watkins, GC",Modeling energy demand: the choice between input and output energy measures,,https://www.iaee.org/energyjournal/article/1763,"… We note that the recent survcy of energy demand elasticities … response to a relative price increase in heating oil, a household … In such a case the price elasticity ofdemand for output Btus …"
2WLQINSI,1995,"Vouyoukas, L",Elasticities for OECD aggregate final energy demand,10.4324/9780203983645-15,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203983645-15/elasticities-oecd-aggregate-final-energy-demand,… and price elasticities of OECD final energy demand used in the present version of the IEA energy … of residual fuel oil in the industrial sector and by the price of heating oil in the building …
E3A25XS4,1980,"Cohn, SM",Fuel choice and aggregate energy demand in the residential and commercial sectors,,https://www.sciencedirect.com/science/article/pii/0360544280900626,… Approximately 70% of distillate heating oil was consumed by … fuel price elasticities developed in this study are compared to those developed in several recent studies of energy demand …
EC6USQ96,2020,"Agbonaye, O; Keatley, P; Huang, Y; Bani-Mustafa, M; ...",Value of demand flexibility for providing ancillary services: A case for social housing in the Irish DS3 market,,https://www.sciencedirect.com/science/article/pii/S0957178720301247,"… The main difference from the simulation of Portfolio 1 is that base loads cannot be turned down, they can only be reduced by the stored energy in the battery, hence flexibility for both …"
FSDB74XI,1988,"Dunstan, RH; Schmidt, RH",Structural changes in residential energy demand,,https://www.sciencedirect.com/science/article/pii/0140988388900047,"… Energy consumers in the USA faced natural gas curtailments, gasoline and heating oil shortages, and both oil and natural gas price … - and long-run price elasticities can be expected. …"
A39PPXP2,2006,"Costello, D; Cases, W",Reduced form energy model elasticities from EIA's regional short-term energy model (RSTEM),,https://www.eia.gov/outlooks/steo/special/pdf/elasticities.pdf,"… demand elasticities with respect to oil prices, natural gas prices, and weather. In this report, a demand elasticity … residential and commercial heating oil and propane demand during the …"
